Format Version,1.23,Take Name,Take 2019-05-30 01.08.46 PM_001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-05-30 01.17.24.067 PM,Total Frames in Take,25912,Total Exported Frames,25912,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody
,ID,"40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
3180,26.500000,-0.128531,0.269816,-0.133635,-0.944892,-32.775379,26.631510,494.928741
3181,26.508333,-0.132451,0.269442,-0.135794,-0.944149,-32.788654,26.823277,495.076996
3182,26.516667,-0.138257,0.268604,-0.136319,-0.943480,-32.822136,26.994392,495.222839
3183,26.525000,-0.138777,0.267959,-0.137898,-0.943357,-32.896183,27.153316,495.358368
3184,26.533333,-0.143344,0.270039,-0.143068,-0.941309,-33.000763,27.246267,495.441864
3185,26.541667,-0.149641,0.274060,-0.141624,-0.939384,-33.190262,27.250036,495.570953
3186,26.550000,-0.155334,0.277188,-0.143618,-0.937236,-33.343838,27.254026,495.697784
3187,26.558333,-0.155815,0.281735,-0.150159,-0.934772,-33.510399,27.284122,495.812408
3188,26.566667,-0.168791,0.290320,-0.151867,-0.929602,-33.788975,27.125153,495.931732
3189,26.575000,-0.170583,0.293100,-0.155043,-0.927877,-34.071953,27.076567,495.979034
3190,26.583333,-0.169887,0.296705,-0.163271,-0.925444,-34.366291,26.992289,496.027313
3191,26.591667,-0.180935,0.304216,-0.162537,-0.921030,-34.737991,26.680439,496.037994
3192,26.600000,-0.185645,0.309817,-0.171732,-0.916546,-35.079754,26.491371,496.115387
3193,26.608333,-0.186670,0.311585,-0.183872,-0.913378,-35.448536,26.403185,496.144470
3194,26.616667,-0.193986,0.314030,-0.182762,-0.911237,-35.855274,26.073404,496.077820
3195,26.625000,-0.196224,0.317762,-0.192914,-0.907363,-36.232430,25.913626,496.036774
3196,26.633333,-0.203899,0.320337,-0.192609,-0.904827,-36.559208,25.641655,495.928894
3197,26.641667,-0.197876,0.327838,-0.205910,-0.900538,-36.910240,25.582651,495.901550
3198,26.650000,-0.210962,0.334552,-0.203048,-0.895735,-37.182903,25.232998,495.851379
3199,26.658333,-0.213251,0.341337,-0.197554,-0.893860,-37.450386,24.804779,495.802246
3200,26.666667,-0.208965,0.343339,-0.221171,-0.888558,-37.760403,24.792374,495.739136
3201,26.675000,-0.204956,0.348466,-0.221839,-0.887329,-38.038193,24.583893,495.669464
3202,26.683333,-0.234942,0.352903,-0.223478,-0.877679,-38.290878,24.024853,495.469604
3203,26.691667,-0.238905,0.357207,-0.225911,-0.874238,-38.590641,23.708557,495.343719
3204,26.700000,-0.244187,0.365786,-0.233917,-0.867097,-38.990326,23.363932,495.148956
3205,26.708333,-0.249343,0.368702,-0.241675,-0.862253,-39.358395,23.015654,494.964325
3206,26.716667,-0.248833,0.374654,-0.250179,-0.857395,-39.809383,22.595032,494.744110
3207,26.725000,-0.235782,0.378450,-0.253257,-0.858512,-40.192230,22.252752,494.435791
3208,26.733333,-0.256113,0.387593,-0.264036,-0.845259,-40.778381,21.668137,494.179535
3209,26.741667,-0.238416,0.395014,-0.269826,-0.845172,-41.174446,21.400553,493.863617
3210,26.750000,-0.255087,0.400040,-0.282651,-0.833671,-41.601177,20.941813,493.551819
3211,26.758333,-0.259689,0.400491,-0.283427,-0.831768,-41.970272,20.453226,493.315186
3212,26.766667,-0.261020,0.401681,-0.286047,-0.829879,-42.252636,20.022720,493.057678
3213,26.775000,-0.249706,0.401451,-0.293890,-0.830730,-42.441040,19.779980,492.795837
3214,26.783333,-0.240572,0.402498,-0.290220,-0.834202,-42.496899,19.475580,492.590515
3215,26.791667,-0.258961,0.403674,-0.293516,-0.826943,-42.648205,19.116009,492.509277
3216,26.800000,-0.259726,0.405169,-0.293114,-0.826114,-42.696987,18.928326,492.434967
3217,26.808333,-0.260504,0.405532,-0.292711,-0.825834,-42.735481,18.785395,492.400421
3218,26.816667,-0.250557,0.404135,-0.288902,-0.830922,-42.695644,18.721113,492.297607
3219,26.825000,-0.254110,0.404339,-0.288333,-0.829941,-42.721851,18.642967,492.303406
3220,26.833333,-0.256129,0.405002,-0.287391,-0.829324,-42.740463,18.601391,492.313293
3221,26.841667,-0.248987,0.406028,-0.286739,-0.831220,-42.782108,18.621723,492.326599
3222,26.850000,-0.248264,0.405653,-0.282027,-0.833230,-42.779476,18.531578,492.280762
3223,26.858333,-0.258774,0.409694,-0.289067,-0.825607,-42.940540,18.358099,492.313629
3224,26.866667,-0.266505,0.414804,-0.293681,-0.818941,-43.075237,18.219494,492.312012
3225,26.875000,-0.272694,0.418536,-0.293490,-0.815064,-43.233181,18.149467,492.320313
3226,26.883333,-0.270657,0.421351,-0.295250,-0.813656,-43.376221,18.147694,492.329559
3227,26.891667,-0.271529,0.422096,-0.296792,-0.812417,-43.491333,18.130260,492.331940
3228,26.900000,-0.273610,0.422609,-0.299880,-0.810315,-43.625942,18.117813,492.350708
3229,26.908333,-0.296092,0.421257,-0.298500,-0.803598,-43.701244,17.875235,492.321259
3230,26.916667,-0.288321,0.421368,-0.302941,-0.804703,-43.820774,17.903671,492.304382
3231,26.925000,-0.290785,0.420999,-0.303613,-0.803756,-44.038891,17.884619,492.293152
3232,26.933333,-0.278279,0.420807,-0.306926,-0.807018,-44.099514,17.958170,492.172241
3233,26.941667,-0.273560,0.421013,-0.309535,-0.807528,-44.133984,17.980415,492.035065
3234,26.950000,-0.289294,0.417652,-0.304026,-0.805881,-44.030865,17.888704,491.853516
3235,26.958333,-0.285646,0.419504,-0.300294,-0.807618,-43.966530,18.007347,491.878448
3236,26.966667,-0.277799,0.424346,-0.301414,-0.807408,-43.865768,18.099392,491.917572
3237,26.975000,-0.256209,0.421173,-0.296523,-0.817951,-43.694225,18.442354,491.831635
3238,26.983333,-0.255965,0.420588,-0.293079,-0.819568,-43.557079,18.571451,491.832306
3239,26.991667,-0.259461,0.419520,-0.294018,-0.818680,-43.451546,18.706842,491.866882
3240,27.000000,-0.274997,0.420695,-0.290044,-0.814412,-43.321697,18.625332,491.895203
3241,27.008333,-0.249173,0.424506,-0.288481,-0.821271,-43.189899,18.835224,491.896545
3242,27.016667,-0.255267,0.424817,-0.294284,-0.817170,-43.169621,18.997160,491.896637
3243,27.025000,-0.253060,0.424124,-0.296063,-0.817574,-43.074570,19.136200,491.785034
3244,27.033333,-0.260473,0.425138,-0.292843,-0.815876,-43.005329,19.093149,491.641174
3245,27.041667,-0.253017,0.427302,-0.289869,-0.818151,-42.928879,19.245150,491.435669
3246,27.050000,-0.243685,0.423619,-0.288677,-0.823304,-42.837135,19.405115,491.314087
3247,27.058333,-0.239344,0.421409,-0.294449,-0.823668,-42.801952,19.627550,491.160400
3248,27.066667,-0.251676,0.419788,-0.293238,-0.821248,-42.820705,19.627762,490.978058
3249,27.075000,-0.227368,0.422865,-0.301337,-0.823823,-42.734344,19.797384,490.740448
3250,27.083333,-0.222006,0.427264,-0.302435,-0.822613,-42.677696,19.774151,490.382141
3251,27.091667,-0.227035,0.424171,-0.304841,-0.821953,-42.672497,19.860445,490.173706
3252,27.100000,-0.227059,0.426227,-0.306626,-0.820217,-42.741859,19.916409,489.872406
3253,27.108333,-0.228597,0.433928,-0.308170,-0.815157,-42.874649,19.885748,489.617432
3254,27.116667,-0.216966,0.436083,-0.314602,-0.814729,-42.982887,19.981594,489.372925
3255,27.125000,-0.214448,0.439623,-0.313507,-0.813915,-43.063766,20.062183,489.097931
3256,27.133333,-0.207782,0.438118,-0.313113,-0.816602,-43.120548,20.112352,488.868896
3257,27.141667,-0.209233,0.438622,-0.314592,-0.815392,-43.162960,20.122654,488.589478
3258,27.150000,-0.205985,0.434522,-0.312798,-0.819096,-43.058357,20.226976,488.319580
3259,27.158333,-0.198165,0.432903,-0.311245,-0.822467,-42.949833,20.367483,488.113556
3260,27.166667,-0.189874,0.431404,-0.307239,-0.826706,-42.782894,20.553072,487.921631
3261,27.175000,-0.191842,0.431765,-0.300425,-0.828566,-42.578129,20.675734,487.804077
3262,27.183333,-0.195634,0.435408,-0.301001,-0.825558,-42.475788,20.822178,487.789246
3263,27.191667,-0.195506,0.436191,-0.297965,-0.826276,-42.307842,20.971384,487.756958
3264,27.200000,-0.195089,0.436703,-0.294811,-0.827235,-42.110680,21.091499,487.735077
3265,27.208333,-0.191355,0.435509,-0.288597,-0.830920,-41.841530,21.329088,487.672791
3266,27.216667,-0.186609,0.438067,-0.289007,-0.830511,-41.757664,21.643009,487.793732
3267,27.225000,-0.186927,0.435272,-0.279580,-0.835124,-41.464485,21.837612,487.778137
3268,27.233333,-0.195772,0.439196,-0.280169,-0.830834,-41.379471,22.010019,487.840271
3269,27.241667,-0.189798,0.436109,-0.277316,-0.834794,-41.124569,22.284956,487.766327
3270,27.250000,-0.186442,0.438642,-0.276759,-0.834408,-41.053246,22.472212,487.803894
3271,27.258333,-0.192840,0.440779,-0.275214,-0.832337,-40.931694,22.561909,487.844147
3272,27.266667,-0.208045,0.443323,-0.273666,-0.827822,-40.865265,22.633930,487.934937
3273,27.275000,-0.210765,0.444890,-0.271201,-0.827104,-40.813290,22.778328,488.028870
3274,27.283333,-0.197500,0.441547,-0.268401,-0.833061,-40.715294,23.040014,488.087891
3275,27.291667,-0.200210,0.440888,-0.268270,-0.832805,-40.710247,23.178495,488.202667
3276,27.300000,-0.194202,0.433636,-0.260909,-0.840340,-40.591957,23.336859,488.230621
3277,27.308333,-0.199080,0.433192,-0.264446,-0.838320,-40.640579,23.414248,488.333618
3278,27.316667,-0.189754,0.427651,-0.256494,-0.845765,-40.525520,23.626202,488.362488
3279,27.325000,-0.185151,0.426925,-0.258678,-0.846487,-40.491272,23.854565,488.461029
3280,27.333333,-0.186804,0.424760,-0.251672,-0.849320,-40.320618,23.949572,488.567017
3281,27.341667,-0.191088,0.425331,-0.251375,-0.848168,-40.199348,24.018621,488.767853
3282,27.350000,-0.185281,0.416802,-0.236513,-0.857910,-39.869598,24.178976,488.910736
3283,27.358333,-0.191046,0.414092,-0.244003,-0.855858,-39.710987,24.382891,489.225342
3284,27.366667,-0.182695,0.407114,-0.243130,-0.861260,-39.503841,24.540464,489.380829
3285,27.375000,-0.180952,0.401342,-0.236513,-0.866165,-39.272339,24.608582,489.533813
3286,27.383333,-0.179214,0.395814,-0.234317,-0.869660,-39.079304,24.668259,489.713196
3287,27.391667,-0.177176,0.384848,-0.232477,-0.875475,-38.768040,24.754999,489.871216
3288,27.400000,-0.169515,0.379323,-0.229734,-0.880114,-38.588417,24.837780,490.085938
3289,27.408333,-0.168705,0.376763,-0.227779,-0.881876,-38.493111,24.865429,490.311371
3290,27.416667,-0.171511,0.371212,-0.224362,-0.884560,-38.321697,24.848421,490.568207
3291,27.425000,-0.175111,0.363239,-0.224157,-0.887213,-38.125252,24.827538,490.828766
3292,27.433333,-0.172275,0.364329,-0.224038,-0.887351,-38.092484,24.845123,491.115509
3293,27.441667,-0.177956,0.358590,-0.221966,-0.889087,-37.967487,24.799957,491.427460
3294,27.450000,-0.171376,0.355969,-0.225859,-0.890451,-37.891323,24.880539,491.696991
3295,27.458333,-0.173517,0.356105,-0.229102,-0.889153,-37.885540,24.891729,492.011261
3296,27.466667,-0.185850,0.351726,-0.223633,-0.889796,-37.824993,24.726755,492.330750
3297,27.475000,-0.188727,0.348959,-0.222219,-0.890634,-37.813995,24.655890,492.581940
3298,27.483333,-0.193979,0.345919,-0.221606,-0.890844,-37.852097,24.517385,492.813202
3299,27.491667,-0.192999,0.346929,-0.224888,-0.889841,-37.929935,24.427977,493.055634
3300,27.500000,-0.194678,0.346608,-0.230771,-0.888093,-38.006252,24.286711,493.241547
3301,27.508333,-0.204636,0.346005,-0.233106,-0.885475,-38.162106,24.013887,493.437897
3302,27.516667,-0.207907,0.350953,-0.233275,-0.882717,-38.416443,23.784092,493.595612
3303,27.525000,-0.212959,0.349682,-0.237007,-0.881021,-38.596188,23.575518,493.768738
3304,27.533333,-0.225238,0.347927,-0.249790,-0.875111,-38.810696,23.474642,493.952454
3305,27.541667,-0.211255,0.342856,-0.257847,-0.878257,-38.938213,23.364244,494.053497
3306,27.550000,-0.197641,0.338921,-0.253659,-0.884154,-38.982990,23.115366,494.095551
3307,27.558333,-0.210490,0.331345,-0.248085,-0.885640,-38.979568,22.822504,494.203094
3308,27.566667,-0.216148,0.328991,-0.247378,-0.885353,-38.986561,22.611704,494.390717
3309,27.575000,-0.219244,0.327767,-0.244363,-0.885882,-38.988655,22.466425,494.642700
3310,27.583333,-0.218654,0.326630,-0.242631,-0.886924,-38.988026,22.320446,494.957031
3311,27.591667,-0.225093,0.324183,-0.242640,-0.886208,-38.944515,22.196011,495.213654
3312,27.600000,-0.220995,0.324390,-0.244114,-0.886758,-38.956177,22.118498,495.517059
3313,27.608333,-0.226084,0.317781,-0.238144,-0.889488,-38.846764,21.954020,495.820099
3314,27.616667,-0.217238,0.318838,-0.247539,-0.888749,-38.836361,22.042929,496.145538
3315,27.625000,-0.241000,0.314253,-0.236420,-0.887282,-38.703949,21.765844,496.465912
3316,27.633333,-0.237813,0.316306,-0.231300,-0.888761,-38.706051,21.683170,496.739197
3317,27.641667,-0.243063,0.317757,-0.233293,-0.886299,-38.712292,21.651880,496.973236
3318,27.650000,-0.253077,0.317804,-0.233926,-0.883307,-38.726719,21.530767,497.264038
3319,27.658333,-0.254590,0.323594,-0.233967,-0.880756,-38.795055,21.511286,497.488922
3320,27.666667,-0.259437,0.325514,-0.229856,-0.879716,-38.784756,21.426369,497.777954
3321,27.675000,-0.267751,0.329835,-0.231339,-0.875215,-38.825523,21.348684,498.085541
3322,27.683333,-0.276126,0.329573,-0.227586,-0.873694,-38.821590,21.231392,498.308838
3323,27.691667,-0.276843,0.329610,-0.223795,-0.874432,-38.816193,21.127222,498.499725
3324,27.700000,-0.271899,0.332691,-0.229276,-0.873396,-38.990818,21.166109,498.736938
3325,27.708333,-0.273720,0.327921,-0.224699,-0.875817,-39.025879,21.073420,498.879639
3326,27.716667,-0.268784,0.322117,-0.227479,-0.878777,-39.027889,21.139107,499.030457
3327,27.725000,-0.266600,0.320293,-0.229426,-0.879602,-39.063389,21.130379,499.141937
3328,27.733333,-0.272719,0.321426,-0.227086,-0.877919,-39.107605,21.047787,499.259766
3329,27.741667,-0.279888,0.321071,-0.225552,-0.876186,-39.102833,20.920134,499.368530
3330,27.750000,-0.276287,0.325126,-0.222351,-0.876652,-39.151630,20.869719,499.451050
3331,27.758333,-0.271654,0.321807,-0.219446,-0.880050,-39.065922,20.833096,499.515289
3332,27.766667,-0.269077,0.320839,-0.218285,-0.881482,-38.992535,20.777025,499.546387
3333,27.775000,-0.257894,0.321486,-0.229557,-0.881726,-38.978138,20.835178,499.621216
3334,27.783333,-0.256079,0.320477,-0.229688,-0.882588,-38.984577,20.751308,499.689423
3335,27.791667,-0.258825,0.320555,-0.231653,-0.881244,-39.015442,20.633932,499.732819
3336,27.800000,-0.264639,0.320493,-0.234844,-0.878692,-39.072159,20.505514,499.738251
3337,27.808333,-0.248094,0.323943,-0.232965,-0.882744,-39.249374,20.474539,499.709167
3338,27.816667,-0.241258,0.324576,-0.232913,-0.884419,-39.373066,20.376101,499.717102
3339,27.825000,-0.283695,0.319312,-0.240109,-0.871725,-39.520935,19.996864,499.642029
3340,27.833333,-0.267344,0.319028,-0.256136,-0.872435,-39.783440,20.078949,499.596924
3341,27.841667,-0.278298,0.308687,-0.250200,-0.874450,-39.844036,19.899189,499.492889
3342,27.850000,-0.284779,0.302152,-0.260205,-0.871721,-40.071110,19.981611,499.443665
3343,27.858333,-0.286382,0.296663,-0.261521,-0.872687,-40.187809,20.046501,499.356689
3344,27.866667,-0.288399,0.295955,-0.263778,-0.871584,-40.296425,20.160530,499.318695
3345,27.875000,-0.296652,0.300394,-0.262295,-0.867734,-40.398716,20.204441,499.340240
3346,27.883333,-0.294820,0.298886,-0.264613,-0.868175,-40.423187,20.360064,499.316071
3347,27.891667,-0.294920,0.300588,-0.266255,-0.867051,-40.429043,20.501278,499.342407
3348,27.900000,-0.300675,0.303834,-0.265057,-0.864305,-40.410049,20.493799,499.317688
3349,27.908333,-0.290901,0.306881,-0.257716,-0.868783,-40.321602,20.543808,499.245209
3350,27.916667,-0.279729,0.309398,-0.255256,-0.872278,-40.253456,20.719042,499.194061
3351,27.925000,-0.283890,0.312573,-0.256068,-0.869559,-40.223545,20.752359,499.131104
3352,27.933333,-0.286579,0.315877,-0.257747,-0.866984,-40.168423,20.759594,499.070038
3353,27.941667,-0.285531,0.320650,-0.258706,-0.865290,-40.172588,20.705042,498.971710
3354,27.950000,-0.286117,0.325078,-0.260395,-0.862934,-40.208748,20.614061,498.838104
3355,27.958333,-0.275232,0.332585,-0.247517,-0.867392,-40.168659,20.523083,498.620972
3356,27.966667,-0.284014,0.329007,-0.250990,-0.864924,-40.089191,20.556814,498.522705
3357,27.975000,-0.276159,0.327763,-0.247847,-0.868838,-39.996208,20.593601,498.355469
3358,27.983333,-0.244926,0.326211,-0.241903,-0.880387,-39.815418,20.801807,498.171234
3359,27.991667,-0.261097,0.327521,-0.244280,-0.874577,-39.733711,20.799900,498.121124
3360,28.000000,-0.243147,0.324133,-0.242236,-0.881555,-39.513126,20.992458,497.998901
3361,28.008333,-0.240995,0.322119,-0.244760,-0.882187,-39.375118,21.130634,497.942108
3362,28.016667,-0.247358,0.320149,-0.233760,-0.884124,-39.244289,21.095648,497.862152
3363,28.025000,-0.243070,0.323577,-0.234341,-0.883911,-39.169533,21.258884,497.807251
3364,28.033333,-0.241837,0.325099,-0.231400,-0.884466,-39.036213,21.459034,497.756958
3365,28.041667,-0.232487,0.323514,-0.228909,-0.888195,-38.838970,21.797272,497.751129
3366,28.050000,-0.238144,0.326514,-0.221941,-0.887366,-38.743816,21.924370,497.747620
3367,28.058333,-0.236570,0.327714,-0.221159,-0.887540,-38.599163,22.183298,497.750366
3368,28.066667,-0.240066,0.325304,-0.215126,-0.888969,-38.410793,22.382263,497.673798
3369,28.075000,-0.234736,0.326869,-0.213438,-0.890225,-38.281269,22.600145,497.603088
3370,28.083333,-0.232689,0.329159,-0.215313,-0.889467,-38.141415,22.775810,497.565552
3371,28.091667,-0.236409,0.333383,-0.210829,-0.887985,-38.020184,22.928541,497.497406
3372,28.100000,-0.244872,0.336068,-0.206428,-0.885711,-37.888901,22.983099,497.452393
3373,28.108333,-0.248653,0.339986,-0.204296,-0.883654,-37.792389,23.074045,497.441010
3374,28.116667,-0.236913,0.342878,-0.207828,-0.884938,-37.687302,23.377932,497.457977
3375,28.125000,-0.239162,0.344664,-0.207057,-0.883819,-37.646912,23.462185,497.365295
3376,28.133333,-0.241677,0.345479,-0.205835,-0.883102,-37.665047,23.467728,497.210632
3377,28.141667,-0.242554,0.342556,-0.205516,-0.884074,-37.694870,23.521868,497.070557
3378,28.150000,-0.238234,0.341266,-0.210087,-0.884673,-37.722733,23.688721,496.914490
3379,28.158333,-0.232509,0.345709,-0.212556,-0.883881,-37.783634,23.844854,496.805664
3380,28.166667,-0.221938,0.347140,-0.215511,-0.885321,-37.728397,24.074881,496.678070
3381,28.175000,-0.232336,0.352690,-0.207842,-0.882288,-37.725723,23.985592,496.558472
3382,28.183333,-0.228967,0.353729,-0.204342,-0.883569,-37.629093,24.069094,496.471008
3383,28.191667,-0.226619,0.356123,-0.200343,-0.884128,-37.528923,24.142185,496.361450
3384,28.200000,-0.223586,0.358002,-0.200430,-0.884122,-37.434410,24.247295,496.294922
3385,28.208333,-0.219532,0.355196,-0.198357,-0.886733,-37.337624,24.290710,496.137817
3386,28.216667,-0.214540,0.354809,-0.202111,-0.887262,-37.349667,24.334230,496.011505
3387,28.225000,-0.214079,0.358311,-0.201695,-0.886060,-37.430580,24.284700,495.862244
3388,28.233333,-0.228571,0.358785,-0.205226,-0.881426,-37.471237,24.136982,495.597687
3389,28.241667,-0.221651,0.365654,-0.209704,-0.879313,-37.626163,24.145927,495.384033
3390,28.250000,-0.223950,0.367396,-0.215257,-0.876659,-37.710693,24.074045,495.200745
3391,28.258333,-0.225357,0.370155,-0.219717,-0.874027,-37.839626,23.941797,494.956360
3392,28.266667,-0.222784,0.374804,-0.227941,-0.870593,-38.043877,23.990688,494.771423
3393,28.275000,-0.221481,0.372508,-0.232827,-0.870618,-38.099709,23.992126,494.485474
3394,28.283333,-0.211519,0.371412,-0.235943,-0.872722,-38.189774,24.016659,494.237366
3395,28.291667,-0.204964,0.372545,-0.238789,-0.873029,-38.297924,23.989681,494.005737
3396,28.300000,-0.190415,0.372453,-0.246575,-0.874198,-38.347065,24.109745,493.773895
3397,28.308333,-0.198976,0.371441,-0.239885,-0.874583,-38.326035,23.913271,493.630402
3398,28.316667,-0.195377,0.368817,-0.239021,-0.876739,-38.305187,23.863396,493.483673
3399,28.325000,-0.190359,0.373761,-0.239671,-0.875571,-38.354145,23.822269,493.402008
3400,28.333333,-0.186728,0.376894,-0.238510,-0.875327,-38.374100,23.787838,493.304108
3401,28.341667,-0.185437,0.387463,-0.236573,-0.871504,-38.494610,23.670773,493.273102
3402,28.350000,-0.192768,0.386368,-0.237108,-0.870253,-38.507374,23.534880,493.189941
3403,28.358333,-0.191140,0.386565,-0.238546,-0.870132,-38.581932,23.437674,493.086395
3404,28.366667,-0.167995,0.387661,-0.246987,-0.872063,-38.741177,23.516768,492.974670
3405,28.375000,-0.162062,0.382995,-0.248824,-0.874722,-38.796272,23.440517,492.810120
3406,28.383333,-0.168182,0.380195,-0.242390,-0.876592,-38.770164,23.274607,492.679108
